timestamp,x,y,yaw_rad,yaw_deg,tilt_rad,tilt_deg
1747883393087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883393586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883394086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883394586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883395085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883395586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883396086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883396586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883397086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883397587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883398087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883398587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883399086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883399586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883400086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883400587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883401087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883401587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883402087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883402587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883403086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883403587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883404087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883404586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883405086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883405587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883406087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883406588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883407086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883407586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883408087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883408587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883409086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883409586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883410087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883410587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883411087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883411587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883412086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883412587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883413086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883413587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883414087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883414586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883415087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883415587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883416087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883416587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883417087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883417586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883418085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883418586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883419086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883419586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883420085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883420586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883421087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883421587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883422087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883422586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883423087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883423587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883424086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883424587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883425087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883425587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883426087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883426587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883427087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883427587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883428087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883428587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883429087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883429587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883430087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883430587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883431087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883431586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883432087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883432585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883433087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883433586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883434087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883434586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883435087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883435586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883436087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883436587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883437086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883437587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883438087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883438587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883439086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883439587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883440087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883440587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883441087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883441587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883442087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883442587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883443087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883443587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883444086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883444587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883445087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883445587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883446087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883446586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883447087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883447587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883448087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883448587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883449086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883449586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883450087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883450587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883451086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883451587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883452087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883452587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883453086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883453586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883454086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883454587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883455087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883455587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883456087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883456587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883457087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883457587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883458086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883458587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883459086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883459587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883460086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883460587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883461087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883461586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883462087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883462586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883463087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883463587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883464086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883464587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883465087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883465587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883466087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883466587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883467087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883467586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883468086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883468587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883469087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883469587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883470087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883470587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883471087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883471587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883472087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883472587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883473087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883473586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883474087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883474587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883475087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883475587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883476087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883476586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883477087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883477585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883478086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883478586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883479086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883479586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
